19-4-4 07:39:20.8|Info|UpdateApp|Starting Sonarr Update Client
19-4-4 07:39:37.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/info.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/info.css]
19-4-4 07:39:37.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/info.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:37.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/logs.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/logs.css]
19-4-4 07:39:37.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/logs.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/manualimport.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/manualimport.css]
19-4-4 07:39:38.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/manualimport.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/messenger.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/messenger.css]
19-4-4 07:39:38.1|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/messenger.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/messenger.flat.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/messenger.flat.css]
19-4-4 07:39:38.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/messenger.flat.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/overrides.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/overrides.css]
19-4-4 07:39:38.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/overrides.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/robots.txt] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/robots.txt]
19-4-4 07:39:38.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/robots.txt for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/series.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/series.css]
19-4-4 07:39:38.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/series.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/settings.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/settings.css]
19-4-4 07:39:38.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/settings.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/theme.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/theme.css]
19-4-4 07:39:38.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/theme.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:38.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/update.css] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/update.css]
19-4-4 07:39:38.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/update.css for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/zero.clipboard.swf] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/zero.clipboard.swf]
19-4-4 07:39:39.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/zero.clipboard.swf for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/handlebars.runtime.js] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/handlebars.runtime.js]
19-4-4 07:39:39.1|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/handlebars.runtime.js for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/index.html] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/index.html]
19-4-4 07:39:39.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/index.html for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/login.html] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/login.html]
19-4-4 07:39:39.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/login.html for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/main.js] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/main.js]
19-4-4 07:39:39.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/main.js for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/main.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/main.map]
19-4-4 07:39:39.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/main.map for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/oauth.html] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/oauth.html]
19-4-4 07:39:39.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/oauth.html for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/polyfills.js] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/polyfills.js]
19-4-4 07:39:39.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/polyfills.js for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:39.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/templates.js] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/templates.js]
19-4-4 07:39:39.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/templates.js for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/vendor.js] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/vendor.js]
19-4-4 07:39:40.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/vendor.js for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/vendor.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/vendor.map]
19-4-4 07:39:40.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/vendor.map for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/CookComputing.XmlRpcV2.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/CookComputing.XmlRpcV2.dll]
19-4-4 07:39:40.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/CookComputing.XmlRpcV2.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/CurlSharp.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll]
19-4-4 07:39:40.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/CurlSharp.dll.config] > [/tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll.config]
19-4-4 07:39:40.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll.config for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/CurlSharp.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll.mdb]
19-4-4 07:39:40.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/CurlSharp.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:40.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentMigrator.Runner.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.Runner.dll]
19-4-4 07:39:40.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.Runner.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentMigrator.Runner.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.Runner.dll.mdb]
19-4-4 07:39:41.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.Runner.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentMigrator.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.dll]
19-4-4 07:39:41.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentMigrator.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.dll.mdb]
19-4-4 07:39:41.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentMigrator.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentValidation.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentValidation.dll]
19-4-4 07:39:41.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentValidation.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/FluentValidation.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/FluentValidation.dll.mdb]
19-4-4 07:39:41.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/FluentValidation.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/Growl.Connector.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Growl.Connector.dll]
19-4-4 07:39:41.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Growl.Connector.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:41.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/Growl.CoreLibrary.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Growl.CoreLibrary.dll]
19-4-4 07:39:42.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Growl.CoreLibrary.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/ICSharpCode.SharpZipLib.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/ICSharpCode.SharpZipLib.dll]
19-4-4 07:39:42.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/ICSharpCode.SharpZipLib.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/Ical.Net.Collections.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.Collections.dll]
19-4-4 07:39:42.1|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.Collections.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/Ical.Net.Collections.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.Collections.dll.mdb]
19-4-4 07:39:42.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.Collections.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/Ical.Net.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.dll]
19-4-4 07:39:42.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/Ical.Net.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.dll.mdb]
19-4-4 07:39:42.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Ical.Net.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/ImageResizer.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/ImageResizer.dll]
19-4-4 07:39:42.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/ImageResizer.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/LogentriesCore.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/LogentriesCore.dll]
19-4-4 07:39:42.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/LogentriesCore.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/LogentriesCore.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/LogentriesCore.dll.mdb]
19-4-4 07:39:42.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/LogentriesCore.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/LogentriesNLog.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/LogentriesNLog.dll]
19-4-4 07:39:42.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/LogentriesNLog.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:42.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/LogentriesNLog.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/LogentriesNLog.dll.mdb]
19-4-4 07:39:43.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/LogentriesNLog.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/Marr.Data.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Marr.Data.dll]
19-4-4 07:39:43.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Marr.Data.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/Marr.Data.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/Marr.Data.dll.mdb]
19-4-4 07:39:43.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Marr.Data.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.AspNet.SignalR.Core.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Core.dll]
19-4-4 07:39:43.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Core.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.AspNet.SignalR.Core.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Core.dll.mdb]
19-4-4 07:39:43.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Core.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.AspNet.SignalR.Owin.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Owin.dll]
19-4-4 07:39:43.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Owin.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.AspNet.SignalR.Owin.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Owin.dll.mdb]
19-4-4 07:39:43.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.AspNet.SignalR.Owin.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.Owin.Host.HttpListener.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.Host.HttpListener.dll]
19-4-4 07:39:43.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.Host.HttpListener.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.Owin.Hosting.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.Hosting.dll]
19-4-4 07:39:43.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.Hosting.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/Microsoft.Owin.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.dll]
19-4-4 07:39:43.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Microsoft.Owin.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:43.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/MonoTorrent.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/MonoTorrent.dll]
19-4-4 07:39:44.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/MonoTorrent.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/MonoTorrent.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/MonoTorrent.dll.mdb]
19-4-4 07:39:44.1|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/MonoTorrent.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/NLog.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NLog.dll]
19-4-4 07:39:44.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NLog.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/Nancy.Authentication.Basic.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Nancy.Authentication.Basic.dll]
19-4-4 07:39:44.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Nancy.Authentication.Basic.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/Nancy.Authentication.Forms.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Nancy.Authentication.Forms.dll]
19-4-4 07:39:44.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Nancy.Authentication.Forms.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/Nancy.Owin.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Nancy.Owin.dll]
19-4-4 07:39:44.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Nancy.Owin.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/Nancy.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Nancy.dll]
19-4-4 07:39:44.6|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Nancy.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/Newtonsoft.Json.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/Newtonsoft.Json.dll]
19-4-4 07:39:44.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/Newtonsoft.Json.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/NodaTime.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NodaTime.dll]
19-4-4 07:39:44.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NodaTime.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:44.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Api.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Api.dll]
19-4-4 07:39:44.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Api.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.0|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Api.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Api.dll.mdb]
19-4-4 07:39:45.0|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Api.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.1|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Common.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Common.dll]
19-4-4 07:39:45.1|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Common.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Common.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Common.dll.mdb]
19-4-4 07:39:45.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Common.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.3|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Core.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll]
19-4-4 07:39:45.3|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.4|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Core.dll.config] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll.config]
19-4-4 07:39:45.4|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll.config for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.5|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Core.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll.mdb]
19-4-4 07:39:45.5|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Core.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.6|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Host.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Host.dll]
19-4-4 07:39:45.7|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Host.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.7|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Host.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Host.dll.mdb]
19-4-4 07:39:45.8|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Host.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.8|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Mono.dll] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Mono.dll]
19-4-4 07:39:45.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Mono.dll for symlink returned error ENOENT, assuming it's not a symlink.
19-4-4 07:39:45.9|Debug|DiskTransferService|Copy [/opt/NzbDrone/NzbDrone.Mono.dll.mdb] > [/tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Mono.dll.mdb]
19-4-4 07:39:45.9|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/NzbDrone.Mono.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
